order_id,order_date,customer_name,order_priority,product_id,quantity
IN-2011-69751,19-10-2011,Gary McGarr,High,TEC-CO-10000778,2
MX-2011-140536,23-11-2011,Bobby Elias,High,TEC-CO-10001040,2
ZA-2011-7570,14-12-2011,Natalie Fritzler,High,TEC-BRO-10003876,2
IT-2011-3731484,29-12-2011,John Dryer,High,TEC-CO-10003362,2
ID-2012-39903,2/1/2012,Jill Stevenson,High,TEC-CO-10000679,2
ES-2012-1023382,9/1/2012,Nona Balk,High,TEC-CO-10000500,2
IN-2012-51173,13-01-2012,Theresa Coyne,High,TEC-CO-10001775,2
IN-2012-63472,23-01-2012,Annie Thurman,High,TEC-CO-10003982,2
IN-2012-84675,4/2/2012,Ellis Ballard,High,TEC-CO-10001869,2
SG-2012-2990,27-02-2012,Erica Hernandez,High,TEC-BRO-10004802,2
IN-2012-64403,30-03-2012,Roy Skaria,High,TEC-CO-10003574,2
YM-2012-9880,3/4/2012,Chloris Kastensmidt,High,TEC-SHA-10003670,2
IN-2012-86698,7/5/2012,Noah Childs,High,TEC-CO-10001204,2
MX-2012-142258,7/5/2012,Chuck Sachs,High,TEC-CO-10000887,2
IN-2012-81581,12/5/2012,Ben Wallace,High,TEC-CO-10004078,2
ID-2012-24825,13-06-2012,Juliana Krohn,High,TEC-CO-10000427,2
MX-2012-113523,22-06-2012,Roy Französisch,High,TEC-CO-10004981,2
IN-2012-60371,27-06-2012,Bill Eplett,High,TEC-CO-10000778,2
MX-2012-133032,6/7/2012,Doug O'Connell,High,TEC-CO-10004234,2
IT-2012-1478733,13-07-2012,Chris Selesnick,High,TEC-CO-10000620,2
MX-2012-100503,3/8/2012,Larry Blacks,High,TEC-CO-10001824,2
US-2012-131212,3/8/2012,Larry Blacks,High,TEC-CO-10001271,2
EG-2012-7790,10/8/2012,Karen Carlisle,High,TEC-BRO-10000463,2
NI-2012-1630,10/8/2012,Zuschuss Donatelli,High,TEC-HEW-10004522,2
IN-2012-14808,14-08-2012,Lynn Smith,High,TEC-CO-10002057,2
IN-2012-21234,15-09-2012,Tony Sayre,High,TEC-CO-10001846,2
ES-2012-5912233,19-09-2012,Pauline Johnson,High,TEC-CO-10002055,2
MX-2012-148054,21-09-2012,Christina VanderZanden,High,TEC-CO-10004152,2
MX-2012-117842,1/11/2012,Pete Takahito,High,TEC-CO-10002759,2
US-2012-148810,1/11/2012,Elizabeth Moffitt,High,TEC-CO-10004701,2
MX-2012-133165,2/11/2012,Pamela Coakley,High,TEC-CO-10002700,2
IN-2012-46063,8/11/2012,Craig Yedwab,High,TEC-CO-10001654,2
MX-2012-104871,14-11-2012,Chris Cortes,High,TEC-CO-10004185,2
ES-2012-3679676,19-11-2012,Evan Minnotte,High,TEC-CO-10000405,2
PL-2012-7530,20-11-2012,Michael Chen,High,TEC-CAN-10001378,2
ES-2012-2141070,20-11-2012,Shahid Collister,High,TEC-CO-10004169,2
IN-2012-64116,20-11-2012,Alex Russell,High,TEC-CO-10002108,2
ID-2012-85053,21-11-2012,Tony Sayre,High,TEC-CO-10001831,2
IN-2012-18868,27-11-2012,Denny Blanton,High,TEC-CO-10000791,2
IN-2012-50949,3/12/2012,Melanie Seite,High,TEC-CO-10004929,2
MX-2012-111976,5/12/2012,Anna Andreadi,High,TEC-CO-10004901,2
SL-2012-7850,9/12/2012,Susan MacKendrick,High,TEC-SHA-10002753,2
CA-2012-143105,10/12/2012,Matt Abelman,High,TEC-CO-10002095,2
GH-2012-3930,24-12-2012,Ionia McGrath,High,TEC-BRO-10000463,2
US-2012-130253,24-12-2012,Claudia Bergmann,High,TEC-CO-10003160,2
MX-2012-109862,26-12-2012,Muhammed Lee,High,TEC-CO-10003204,2
MX-2013-141537,1/2/2013,Pete Armstrong,High,TEC-CO-10002113,2
ID-2013-19960,8/3/2013,Larry Tron,High,TEC-CO-10003354,2
SG-2013-6630,23-03-2013,Sylvia Foulston,High,TEC-HEW-10004690,2
IN-2013-41667,30-04-2013,Aleksandra Gannaway,High,TEC-CO-10003496,2
IN-2013-29410,1/5/2013,Jessica Myrick,High,TEC-CO-10002674,2
ID-2013-49248,7/5/2013,Cari MacIntyre,High,TEC-CO-10003522,2
CG-2013-6080,9/5/2013,Lena Creighton,High,TEC-HP -10004590,2
MX-2013-158701,23-05-2013,Chris McAfee,High,TEC-CO-10001933,2
MX-2013-107447,28-05-2013,Greg Tran,High,TEC-CO-10001933,2
IN-2013-69051,12/6/2013,Joseph Airdo,High,TEC-CO-10001204,2
MX-2013-141859,15-06-2013,Mick Brown,High,TEC-CO-10001234,2
IN-2013-24790,26-06-2013,Ann Steele,High,TEC-CO-10000972,2
ES-2013-2934598,12/7/2013,Chad Cunningham,High,TEC-CO-10004365,2
ES-2013-2934598,12/7/2013,Chad Cunningham,High,TEC-CO-10002872,2
ES-2013-2447615,22-07-2013,Joy Bell-,High,TEC-CO-10001162,2
MX-2013-130883,23-07-2013,Sarah Brown,High,TEC-CO-10004468,2
ES-2013-3221528,1/8/2013,Joel Jenkins,High,TEC-CO-10004042,2
MX-2013-151022,1/8/2013,Roland Schwarz,High,TEC-CO-10000887,2
MX-2013-118038,2/8/2013,Lauren Leatherbury,High,TEC-CO-10003541,2
MX-2013-111010,29-08-2013,Arthur Gainer,High,TEC-CO-10001580,2
IN-2013-70948,5/9/2013,Pauline Johnson,High,TEC-CO-10000786,2
US-2013-132325,10/9/2013,Pauline Webber,High,TEC-CO-10004398,2
EG-2013-420,17-09-2013,Karen Bern,High,TEC-SHA-10000479,2
MX-2013-115476,18-09-2013,Ralph Ritter,High,TEC-CO-10003318,2
SF-2013-8280,21-09-2013,Justin Deggeller,High,TEC-SHA-10004390,2
SF-2013-6430,24-09-2013,Christine Phan,High,TEC-HP -10001115,2
MX-2013-108812,26-09-2013,Bradley Nguyen,High,TEC-CO-10003160,2
GV-2013-800,26-09-2013,Noah Childs,High,TEC-BRO-10003555,2
US-2013-128685,30-09-2013,Mark Hamilton,High,TEC-CO-10002759,2
ID-2013-45524,3/10/2013,Tracy Hopkins,High,TEC-CO-10002150,2
MX-2013-126956,12/10/2013,Peter Fuller,High,TEC-CO-10003212,2
US-2013-128013,9/11/2013,Irene Maddox,High,TEC-CO-10004589,2
ES-2013-5251413,25-11-2013,Thomas Boland,High,TEC-CO-10002962,2
IN-2013-28759,2/12/2013,Jonathan Doherty,High,TEC-CO-10003354,2
IN-2013-38384,11/12/2013,Matthew Clasen,High,TEC-CO-10004535,2
IN-2013-73349,11/12/2013,Carl Jackson,High,TEC-CO-10003574,2
MX-2013-144113,14-12-2013,Ross DeVincentis,High,TEC-CO-10004481,2
ES-2013-2162947,17-12-2013,Susan Pistek,High,TEC-CO-10001342,2
MX-2013-126361,17-12-2013,Anna Häberlin,High,TEC-CO-10003370,2
IT-2013-4762728,18-12-2013,Marc Crier,High,TEC-CO-10003362,2
IT-2013-4762728,18-12-2013,Marc Crier,High,TEC-CO-10002240,2
MX-2013-168340,26-12-2013,Maribeth Dona,High,TEC-CO-10004998,2
IN-2014-28192,9/1/2014,Julia West,High,TEC-CO-10003448,2
IN-2014-73657,11/1/2014,Max Engle,High,TEC-CO-10003574,2
IN-2014-24447,22-01-2014,Georgia Rosenberg,High,TEC-CO-10003702,2
ES-2014-4397869,7/2/2014,Tony Sayre,High,TEC-CO-10000013,2
ID-2014-37131,24-02-2014,Roger Barcio,High,TEC-CO-10001674,2
MX-2014-117751,24-02-2014,Sung Shariari,High,TEC-CO-10002381,2
IN-2014-50977,11/3/2014,Laura Armstrong,High,TEC-CO-10000786,2
ES-2014-4682575,28-03-2014,Ricardo Sperren,High,TEC-CO-10002269,2
IN-2014-54197,31-03-2014,Denny Blanton,High,TEC-CO-10002197,2
ES-2014-3014144,6/4/2014,Bruce Stewart,High,TEC-CO-10002242,2
RS-2014-7520,8/4/2014,Greg Guthrie,High,TEC-HEW-10000365,2
NI-2014-7110,8/4/2014,Doug O'Connell,High,TEC-CAN-10004839,2
UP-2014-8060,25-04-2014,Becky Martin,High,TEC-HP -10003248,2
ID-2014-85529,8/5/2014,Aleksandra Gannaway,High,TEC-CO-10000601,2
IN-2014-75736,27-05-2014,Giulietta Dortch,High,TEC-CO-10001895,2
CG-2014-5570,28-05-2014,Joy Bell-,High,TEC-SHA-10004083,2
SG-2014-8980,3/6/2014,Justin Hirsh,High,TEC-HP -10004149,2
ES-2014-1472055,4/6/2014,Ed Ludwig,High,TEC-CO-10001162,2
US-2014-143812,4/6/2014,Jack Lebron,High,TEC-CO-10001968,2
US-2014-114538,11/6/2014,Theresa Coyne,High,TEC-CO-10002381,2
WA-2014-7260,5/7/2014,Tracy Blumstein,High,TEC-SHA-10001231,2
MX-2014-119340,16-07-2014,Paul Stevenson,High,TEC-CO-10003048,2
IN-2014-82435,17-07-2014,Roland Schwarz,High,TEC-CO-10001343,2
IN-2014-24734,29-07-2014,Brad Thomas,High,TEC-CO-10001166,2
RS-2014-7500,2/8/2014,Evan Minnotte,High,TEC-SHA-10002753,2
ES-2014-3995946,13-08-2014,Frank Hawley,High,TEC-CO-10000556,2
IN-2014-50473,28-08-2014,Arthur Prichep,High,TEC-CO-10001654,2
MX-2014-106432,2/9/2014,Jay Kimmel,High,TEC-CO-10002998,2
MX-2014-169908,3/9/2014,Don Jones,High,TEC-CO-10003964,2
MX-2014-165575,5/9/2014,Maribeth Yedwab,High,TEC-CO-10004690,2
ES-2014-2707054,6/9/2014,Charles Sheldon,High,TEC-CO-10002916,2
ID-2014-49948,9/9/2014,Sean Christensen,High,TEC-CO-10001166,2
US-2014-124779,9/9/2014,Barry Französisch,High,TEC-CO-10001943,2
ES-2014-3733257,11/9/2014,Michael Grace,High,TEC-CO-10001894,2
MX-2014-112704,12/9/2014,Julie Kriz,High,TEC-CO-10002700,2
IN-2014-30593,12/9/2014,Jeremy Farry,High,TEC-CO-10004404,2
MX-2014-166681,23-09-2014,Thea Hudgings,High,TEC-CO-10003420,2
IN-2014-12911,24-09-2014,Dave Poirier,High,TEC-CO-10003570,2
US-2014-162341,25-09-2014,Bobby Odegard,High,TEC-CO-10003370,2
TU-2014-9280,29-09-2014,Chloris Kastensmidt,High,TEC-HP -10001905,2
EG-2014-3640,6/10/2014,Robert Dilbeck,High,TEC-SHA-10001231,2
IN-2014-32770,7/10/2014,Anne Pryor,High,TEC-CO-10003951,2
MX-2014-114776,8/10/2014,Dave Kipp,High,TEC-CO-10001309,2
ID-2014-82848,11/10/2014,Joni Wasserman,High,TEC-CO-10002062,2
ID-2014-85543,13-10-2014,Lindsay Castell,High,TEC-CO-10003166,2
MX-2014-165505,21-10-2014,Julia Barnett,High,TEC-CO-10003007,2
IN-2014-15809,13-11-2014,Susan Vittorini,High,TEC-CO-10000865,2
MX-2014-127040,13-11-2014,Daniel Raglin,High,TEC-CO-10000344,2
ES-2014-1648769,17-11-2014,Chris Selesnick,High,TEC-CO-10001596,2
ES-2014-3785216,19-11-2014,Harry Greene,High,TEC-CO-10001487,2
MX-2014-112585,25-11-2014,Emily Grady,High,TEC-CO-10002063,2
IN-2014-20716,26-11-2014,Jeremy Farry,High,TEC-CO-10003102,2
MX-2014-139654,27-11-2014,Stuart Van,High,TEC-CO-10001742,2
ES-2014-4535588,27-11-2014,Maureen Gnade,High,TEC-CO-10002326,2
MX-2014-159863,2/12/2014,Paul MacIntyre,High,TEC-CO-10001818,2
MX-2014-118066,4/12/2014,Bill Shonely,High,TEC-CO-10003142,2
ES-2014-3133751,8/12/2014,Melanie Seite,High,TEC-CO-10003516,2
SO-2014-8170,9/12/2014,Scot Wooten,High,TEC-HEW-10003695,2
US-2014-167920,10/12/2014,John Lee,High,TEC-CO-10001046,2
UP-2014-830,13-12-2014,Nathan Gelder,High,TEC-BRO-10000348,2
CA-2014-151799,15-12-2014,Ben Ferrer,High,TEC-CO-10002313,2
ID-2014-86033,26-12-2014,Bobby Odegard,High,TEC-CO-10002040,2
ES-2014-1783355,26-12-2014,Joni Sundaresam,High,TEC-CO-10002083,2
ES-2014-5329777,30-12-2014,Carol Darley,High,TEC-CO-10000228,2
ES-2011-2367994,7/2/2011,Susan MacKendrick,High,TEC-MA-10003986,2
ES-2011-4744800,10/2/2011,Chad McGuire,High,TEC-MA-10003101,2
US-2011-149559,24-02-2011,Gary Zandusky,High,TEC-MA-10003390,2
MX-2011-156748,28-02-2011,Sarah Brown,High,TEC-MA-10001859,2
IN-2011-59986,1/3/2011,Katherine Hughes,High,TEC-MA-10002520,2
MO-2011-720,3/3/2011,Ben Wallace,High,TEC-STA-10000893,2
MX-2011-135020,17-03-2011,Clay Cheatham,High,TEC-MA-10003936,2
ES-2011-2266607,14-04-2011,John Huston,High,TEC-MA-10001494,2
TX-2011-5720,22-04-2011,Tracy Zic,High,TEC-STA-10001232,2
ES-2011-2132896,3/5/2011,Muhammed MacIntyre,High,TEC-MA-10003856,2
GH-2011-3310,18-05-2011,Adrian Barton,High,TEC-STA-10001487,2
UG-2011-7530,10/6/2011,Allen Goldenen,High,TEC-EPS-10002523,2
CA-2011-166863,20-06-2011,Sam Craven,High,TEC-MA-10001972,2
ES-2011-3276063,28-06-2011,Lauren Leatherbury,High,TEC-MA-10000875,2
MX-2011-113243,27-07-2011,Logan Currie,High,TEC-MA-10001447,2
IN-2011-17916,3/8/2011,John Grady,High,TEC-MA-10003338,2
MX-2011-148579,22-08-2011,Liz Pelletier,High,TEC-MA-10003730,2
US-2011-115196,9/9/2011,Daniel Lacy,High,TEC-MA-10002073,2
CA-2011-146969,29-09-2011,Arthur Prichep,High,TEC-MA-10004241,2
US-2011-105137,10/10/2011,Richard Bierner,High,TEC-MA-10002694,2
IN-2011-70535,22-10-2011,Anthony Johnson,High,TEC-MA-10002226,2
CA-2011-164973,4/11/2011,Nathan Mautz,High,TEC-MA-10002927,2
IN-2011-52783,7/11/2011,Susan Pistek,High,TEC-MA-10001267,2
CA-2011-9430,9/11/2011,Patrick Bzostek,High,TEC-STA-10004536,2
ES-2011-2379967,22-11-2011,Zuschuss Donatelli,High,TEC-MA-10000687,2
IN-2011-65264,12/12/2011,Khloe Miller,High,TEC-MA-10003796,2
AO-2011-8000,15-12-2011,Jay Kimmel,High,TEC-KON-10001624,2
ES-2011-4753806,15-12-2011,Michael Granlund,High,TEC-MA-10000327,2
ES-2011-4753806,15-12-2011,Michael Granlund,High,TEC-MA-10004323,2
IT-2011-2992208,23-12-2011,Eric Murdock,High,TEC-MA-10002435,2
US-2011-164259,29-12-2011,Philip Brown,High,TEC-MA-10002989,2
US-2011-138842,29-12-2011,Philip Brown,High,TEC-MA-10001290,2
ES-2011-2417338,30-12-2011,Sheri Gordon,High,TEC-MA-10002660,2
IT-2012-4005393,4/2/2012,Alex Grayson,High,TEC-MA-10000687,2
ES-2012-1606540,9/2/2012,Paul Prost,High,TEC-MA-10000559,2
IN-2012-60441,28-02-2012,Herbert Flentye,High,TEC-MA-10001752,2
ES-2012-2621001,20-03-2012,Aaron Bergman,High,TEC-MA-10000161,2
ES-2012-2084881,27-03-2012,Shui Tom,High,TEC-MA-10003558,2
IN-2012-82841,10/5/2012,Giulietta Weimer,High,TEC-MA-10000843,2
TU-2012-7590,6/6/2012,Paul Gonzalez,High,TEC-PAN-10002454,2
MX-2012-155712,11/6/2012,Robert Barroso,High,TEC-MA-10001080,2
IN-2012-51614,16-06-2012,Mick Hernandez,High,TEC-MA-10002941,2
ID-2012-21787,19-06-2012,Daniel Raglin,High,TEC-MA-10002226,2
NI-2012-2810,19-06-2012,Dionis Lloyd,High,TEC-KON-10001388,2
ES-2012-5455334,26-06-2012,Don Jones,High,TEC-MA-10004609,2
SY-2012-9800,18-07-2012,Bradley Talbott,High,TEC-KON-10000005,2
CA-2012-147501,2/8/2012,Corey-Lock,High,TEC-MA-10001972,2
ES-2012-3303731,3/8/2012,Kean Nguyen,High,TEC-MA-10000261,2
ES-2012-3423570,7/9/2012,Pierre Wener,High,TEC-MA-10003461,2
ES-2012-2223892,22-09-2012,Katrina Edelman,High,TEC-MA-10003812,2
IN-2012-31608,3/10/2012,Beth Paige,High,TEC-MA-10001372,2
EG-2012-5810,2/11/2012,Julia Barnett,High,TEC-PAN-10002884,2
MX-2012-162236,5/11/2012,Jack Garza,High,TEC-MA-10004684,2
CA-2012-169796,9/11/2012,Dean percer,High,TEC-MA-10000045,2
CA-2012-147830,15-12-2012,Natalie Fritzler,High,TEC-MA-10000418,2
RS-2012-1330,17-12-2012,Brad Norvell,High,TEC-STA-10001232,2
ID-2012-35276,18-12-2012,Denise Leinenbach,High,TEC-MA-10000345,2
IN-2013-82127,10/1/2013,Alejandro Grove,High,TEC-MA-10002055,2
ES-2013-1012206,6/3/2013,Paul Gonzalez,High,TEC-MA-10004772,2
IV-2013-8410,11/3/2013,Michelle Huthwaite,High,TEC-PAN-10001674,2
ES-2013-3022350,26-03-2013,Toby Ritter,High,TEC-MA-10003558,2
ID-2013-30544,13-06-2013,Craig Leslie,High,TEC-MA-10004298,2
MX-2013-108021,18-06-2013,Chuck Magee,High,TEC-MA-10004615,2
ES-2013-5414306,14-08-2013,Kelly Williams,High,TEC-MA-10002195,2
CA-2013-158260,5/11/2013,Cindy Chapman,High,TEC-MA-10003176,2
ES-2013-5590763,6/11/2013,Becky Martin,High,TEC-MA-10001494,2
MO-2013-8650,17-12-2013,Greg Maxwell,High,TEC-OKI-10004735,2
ES-2013-4568481,18-12-2013,Charles McCrossin,High,TEC-MA-10000331,2
ES-2013-2963054,25-12-2013,Ted Trevino,High,TEC-MA-10003223,2
CA-2014-113481,3/1/2014,Aaron Smayling,High,TEC-MA-10002178,2
IN-2014-27303,30-01-2014,Ruben Ausman,High,TEC-MA-10004424,2
ES-2014-5205657,14-02-2014,Lindsay Castell,High,TEC-MA-10003698,2
IN-2014-48121,18-02-2014,Charles McCrossin,High,TEC-MA-10004613,2
IR-2014-9640,25-03-2014,Clay Rozendal,High,TEC-STA-10003081,2
US-2014-147886,29-03-2014,Dave Hallsten,High,TEC-MA-10004679,2
ES-2014-2710870,11/4/2014,Jim Radford,High,TEC-MA-10001881,2
ID-2014-30404,15-04-2014,Filia McAdams,High,TEC-MA-10003486,2
TU-2014-6410,7/5/2014,Bryan Davis,High,TEC-KON-10002482,2
MX-2014-134719,29-05-2014,Dean percer,High,TEC-MA-10001859,2
ES-2014-3316142,10/6/2014,Rick Duston,High,TEC-MA-10004772,2
IN-2014-67343,23-08-2014,Nick Radford,High,TEC-MA-10004502,2
ID-2014-84269,26-08-2014,Brad Eason,High,TEC-MA-10002368,2
ID-2014-84269,26-08-2014,Brad Eason,High,TEC-MA-10000379,2
AU-2014-8970,8/9/2014,Anthony Garverick,High,TEC-OKI-10003124,2
IN-2014-36417,12/9/2014,Aimee Bixby,High,TEC-MA-10001991,2
CA-2014-156237,15-09-2014,Pamela Stobb,High,TEC-MA-10001681,2
ID-2014-62926,18-09-2014,Mick Crebagga,High,TEC-MA-10003553,2
SF-2014-3260,3/10/2014,Liz Thompson,High,TEC-KON-10001624,2
ES-2014-5631536,6/10/2014,Evan Minnotte,High,TEC-MA-10000327,2
US-2014-147501,7/10/2014,Kelly Lampkin,High,TEC-MA-10002080,2
IN-2014-30880,9/10/2014,Larry Tron,High,TEC-MA-10001261,2
MX-2014-155649,21-10-2014,Larry Tron,High,TEC-MA-10000888,2
US-2014-160745,29-10-2014,Meg Tillman,High,TEC-MA-10002263,2
IT-2014-4099324,3/11/2014,Tony Molinari,High,TEC-MA-10002686,2
ID-2014-83842,4/11/2014,Edward Nazzal,High,TEC-MA-10001330,2
ID-2014-82064,5/11/2014,Guy Phonely,High,TEC-MA-10001940,2
US-2014-155425,11/11/2014,Ann Blume,High,TEC-MA-10003183,2
IN-2014-80937,11/11/2014,Pete Armstrong,High,TEC-MA-10004303,2
IN-2014-13051,12/11/2014,Luke Foster,High,TEC-MA-10003441,2
CM-2014-4270,22-11-2014,Adam Hart,High,TEC-OKI-10004735,2
ES-2014-3881453,29-12-2014,Denise Monton,High,TEC-MA-10004896,2
MX-2011-150567,13-01-2011,Ben Wallace,High,TEC-MA-10000560,1
MO-2011-3300,26-01-2011,Nat Carroll,High,TEC-KON-10003211,1
NI-2011-9470,24-02-2011,Damala Kotsonis,High,TEC-OKI-10003770,1
MO-2011-720,3/3/2011,Ben Wallace,High,TEC-PAN-10000577,1
ID-2011-74721,4/5/2011,Harry Greene,High,TEC-MA-10004298,1
SF-2011-6850,9/6/2011,Jennifer Ferguson,High,TEC-STA-10004181,1
UG-2011-7530,10/6/2011,Allen Goldenen,High,TEC-EPS-10004111,1
RS-2011-50,18-06-2011,Suzanne McNair,High,TEC-EPS-10003962,1
NI-2011-9710,23-06-2011,Andy Gerbode,High,TEC-OKI-10004464,1
TU-2011-1580,12/8/2011,Nicole Brennan,High,TEC-PAN-10002756,1
CA-2011-101476,12/9/2011,Shirley Daniels,High,TEC-MA-10000029,1
ES-2011-5608714,18-09-2011,Craig Carroll,High,TEC-MA-10004896,1
MO-2011-8450,1/11/2011,Adam Hart,High,TEC-EPS-10001323,1
SF-2011-7460,17-11-2011,Dorris liebe,High,TEC-STA-10004536,1
NI-2011-2720,18-11-2011,Maria Etezadi,High,TEC-OKI-10001454,1
MZ-2011-6360,23-11-2011,Eudokia Martin,High,TEC-OKI-10003124,1
RS-2011-1760,29-11-2011,Tiffany House,High,TEC-PAN-10000878,1
NI-2011-9470,12/12/2011,Corey Roper,High,TEC-KON-10000302,1
EG-2011-1640,22-12-2011,Brian Thompson,High,TEC-PAN-10000391,1
EG-2011-590,28-12-2011,Jay Kimmel,High,TEC-OKI-10001062,1
PL-2011-5800,30-12-2011,Joy Daniels,High,TEC-KON-10000091,1
IN-2012-44572,23-01-2012,Daniel Byrd,High,TEC-MA-10002039,1
IZ-2012-5210,29-02-2012,Chuck Sachs,High,TEC-PAN-10002884,1
EG-2012-40,6/3/2012,Matthew Clasen,High,TEC-EPS-10000689,1
ID-2012-86957,23-03-2012,Bryan Mills,High,TEC-MA-10004975,1
MO-2012-4180,31-03-2012,Bart Watters,High,TEC-PAN-10002690,1
IZ-2012-1630,24-05-2012,Dorris liebe,High,TEC-EPS-10001323,1
IN-2012-68358,7/6/2012,Muhammed Lee,High,TEC-MA-10001711,1
IR-2012-6890,2/7/2012,Susan Gilcrest,High,TEC-EPS-10003962,1
ML-2012-2380,14-08-2012,Toby Braunhardt,High,TEC-STA-10004536,1
UP-2012-1240,18-08-2012,Sanjit Jacobs,High,TEC-KON-10001624,1
MO-2012-100,27-08-2012,Astrea Jones,High,TEC-STA-10003330,1
TU-2012-60,29-08-2012,Henia Zydlo,High,TEC-PAN-10004651,1
BO-2012-5160,6/9/2012,Charles Sheldon,High,TEC-KON-10004774,1
MO-2012-8580,26-09-2012,Julia West,High,TEC-EPS-10004328,1
GH-2012-8470,18-10-2012,Amy Cox,High,TEC-OKI-10000794,1
IZ-2012-3080,3/11/2012,Dana Kaydos,High,TEC-STA-10000546,1
IZ-2012-8870,19-11-2012,Ken Black,High,TEC-OKI-10003433,1
PL-2012-7530,20-11-2012,Michael Chen,High,TEC-KON-10002052,1
CA-2013-1140,3/1/2013,Tony Chapman,High,TEC-OKI-10001385,1
JO-2013-7700,15-01-2013,Guy Armstrong,High,TEC-PAN-10002690,1
MO-2013-6410,19-01-2013,Cyma Kinney,High,TEC-KON-10002034,1
TZ-2013-8210,24-01-2013,Maureen Gnade,High,TEC-KON-10000302,1
TU-2013-6530,8/2/2013,Christina VanderZanden,High,TEC-STA-10003330,1
MX-2013-111003,14-02-2013,Stewart Visinsky,High,TEC-MA-10002080,1
ES-2013-1777796,22-03-2013,Cathy Hwang,High,TEC-MA-10003280,1
TU-2013-3950,5/4/2013,Duane Huffman,High,TEC-EPS-10001651,1
ES-2013-4827951,18-04-2013,Dario Medina,High,TEC-MA-10000811,1
AJ-2013-1340,2/6/2013,Jocasta Rupert,High,TEC-KON-10003077,1
IR-2013-4560,7/6/2013,Dennis Kane,High,TEC-OKI-10001385,1
ES-2013-4242041,8/6/2013,Jack Lebron,High,TEC-MA-10001335,1
IN-2013-71746,11/6/2013,Jason Klamczynski,High,TEC-MA-10002389,1
IN-2013-84024,12/6/2013,Harold Ryan,High,TEC-MA-10003176,1
TX-2013-5060,19-06-2013,Pauline Webber,High,TEC-OKI-10004464,1
ES-2013-1001647,26-06-2013,Dorothy Dickinson,High,TEC-MA-10001298,1
CA-2013-165316,24-07-2013,Jennifer Braxton,High,TEC-MA-10004002,1
MO-2013-6290,3/8/2013,Pauline Johnson,High,TEC-STA-10003081,1
IN-2013-76835,12/8/2013,Ralph Arnett,High,TEC-MA-10000697,1
TU-2013-10000,12/8/2013,Gary Zandusky,High,TEC-OKI-10000592,1
ES-2013-1715609,14-08-2013,Scot Wooten,High,TEC-MA-10001934,1
TU-2013-8600,19-08-2013,Maureen Gastineau,High,TEC-OKI-10001385,1
SF-2013-2060,20-08-2013,Barry Französisch,High,TEC-EPS-10002920,1
MO-2013-5960,20-08-2013,Jack Garza,High,TEC-OKI-10003770,1
IN-2013-57361,13-09-2013,Jack Lebron,High,TEC-MA-10000606,1
IR-2013-2290,1/10/2013,Suzanne McNair,High,TEC-EPS-10001341,1
IV-2013-4360,4/10/2013,Beth Thompson,High,TEC-KON-10001624,1
DJ-2013-3520,12/10/2013,Shirley Daniels,High,TEC-PAN-10000092,1
TU-2013-710,6/11/2013,Joseph Airdo,High,TEC-EPS-10001323,1
BU-2013-2680,19-11-2013,Phillip Breyer,High,TEC-STA-10001407,1
EG-2013-3870,28-11-2013,Karl Braun,High,TEC-PAN-10004360,1
NI-2013-6690,9/12/2013,Patrick Ryan,High,TEC-STA-10001232,1
NI-2013-7440,18-12-2013,Anthony Jacobs,High,TEC-PAN-10002454,1
SG-2013-9590,25-12-2013,Dorothy Dickinson,High,TEC-EPS-10001644,1
NI-2013-7110,26-12-2013,Marc Crier,High,TEC-KON-10002052,1
IZ-2013-5220,27-12-2013,Sandra Glassco,High,TEC-STA-10003925,1
CG-2014-6630,9/1/2014,Melanie Seite,High,TEC-STA-10003550,1
PL-2014-9630,10/1/2014,Deanra Eno,High,TEC-PAN-10000131,1
ID-2014-71039,24-01-2014,Ross Baird,High,TEC-MA-10004116,1
ES-2014-2799179,17-03-2014,Henry Goldwyn,High,TEC-MA-10000473,1
MX-2014-129098,28-03-2014,Shirley Schmidt,High,TEC-MA-10001447,1
MO-2014-3370,23-04-2014,Alejandro Ballentine,High,TEC-STA-10002497,1
ES-2014-2991554,15-05-2014,Julie Creighton,High,TEC-MA-10002149,1
TU-2014-7290,18-05-2014,Nona Balk,High,TEC-PAN-10002884,1
CA-2014-166695,21-05-2014,Chuck Clark,High,TEC-MA-10003176,1
TX-2014-1570,29-05-2014,Kean Thornton,High,TEC-OKI-10004199,1
ET-2014-2170,2/6/2014,Alyssa Tate,High,TEC-PAN-10001172,1
SA-2014-3590,18-06-2014,Christine Kargatis,High,TEC-KON-10000837,1
IN-2014-78242,8/8/2014,Tamara Willingham,High,TEC-MA-10000572,1
CA-2014-156237,15-09-2014,Pamela Stobb,High,TEC-MA-10002930,1
EG-2014-5980,19-09-2014,Craig Reiter,High,TEC-EPS-10003568,1
PL-2014-1590,30-09-2014,Mark Hamilton,High,TEC-EPS-10004111,1
EG-2014-3640,6/10/2014,Robert Dilbeck,High,TEC-KON-10001017,1
RO-2014-7120,5/11/2014,Sarah Jordon,High,TEC-EPS-10003277,1
SA-2014-7510,6/11/2014,Tony Molinari,High,TEC-OKI-10003050,1
IN-2014-27352,14-11-2014,Nathan Gelder,High,TEC-MA-10002711,1
AO-2014-420,18-11-2014,Dianna Vittorini,High,TEC-KON-10001519,1
IR-2014-1860,19-11-2014,Sample Company A,High,TEC-OKI-10002736,1
